,range,angle
196,5.01825,-1.24027
197,4.99325,-1.2481799999999998
198,4.98725,-1.25609
199,4.96025,-1.264
200,4.96025,-1.2721799999999999
201,4.95225,-1.28009
202,4.92725,-1.288
203,4.92025,-1.2959100000000001
204,4.92425,-1.30382
205,4.95725,-1.3119999999999998
206,5.001,-1.3259
207,0.0,-1.33381
208,5.10525,-1.34145
209,5.08525,-1.3499
210,5.08125,-1.35781
211,5.05725,-1.36572
212,5.07325,-1.3739
213,5.04425,-1.38181
214,5.03825,-1.38972
215,5.03925,-1.3979
216,5.03425,-1.40581
217,5.01325,-1.41372
218,5.02325,-1.4219
219,5.00825,-1.42981
220,5.00825,-1.4379899999999999
221,4.99325,-1.4459
222,5.00125,-1.4538
223,4.98825,-1.46199
224,4.97725,-1.46989
225,4.98625,-1.4778
226,4.96925,-1.4859799999999999
227,4.98325,-1.49389
228,0.0,-1.5018
229,4.85125,-1.5099799999999999
230,0.0,-1.51789
231,4.94725,-1.5258
232,4.93325,-1.53398
233,4.94125,-1.54189
234,4.93125,-1.55007
235,4.94225,-1.55798
236,4.93525,-1.56589
237,4.93525,-1.57407
238,4.92825,-1.58198
239,4.92925,-1.58989
240,4.92125,-1.59807
241,4.93325,-1.60598
242,4.92525,-1.61388
243,4.92825,-1.6220700000000001
244,4.93025,-1.6299700000000001
245,4.94125,-1.63816
246,4.94625,-1.6460599999999999
247,4.94125,-1.6539700000000002
248,4.93525,-1.66188
249,4.94025,-1.6700599999999999
250,4.95125,-1.6779700000000002
251,4.96225,-1.6858799999999998
252,0.0,-1.69406
253,4.75625,-1.7022400000000002
254,4.74025,-1.71015
255,4.75025,-1.71833
256,4.74825,-1.7262400000000002
257,4.76225,-1.73442
258,4.76725,-1.74778
259,4.77925,-1.7556900000000002
260,4.78125,-1.7633299999999998
261,4.78725,-1.77151
262,4.79425,-1.77942
263,4.79525,-1.7876
264,4.80425,-1.79551
265,4.80225,-1.8036900000000002
266,0.0,-1.81187
267,4.67525,-1.82005
268,4.68825,-1.8279599999999998
269,4.69625,-1.83614
270,4.71225,-1.84405
271,4.72225,-1.8522299999999998
272,4.73325,-1.8601400000000001
273,4.73325,-1.86832
274,4.75425,-1.8762299999999998
275,4.7219999999999995,-1.88441
276,0.0,-1.89232
277,0.0,-1.90077
278,0.0,-1.90868
279,0.0,-1.91714
280,0.0,-1.92668
281,3.074,-1.93513
282,0.0,-1.94304
283,0.0,-1.9515
284,2.89125,-1.9594
285,2.83125,-1.96786
286,2.77425,-1.97577
287,2.71725,-1.98422
288,2.66825,-1.9924
289,2.62025,-2.00058
290,2.57025,-2.0087599999999997
291,2.52825,-2.01695
292,0.0,-2.02513
293,2.43425,-2.0333099999999997
294,2.43825,-2.04122
295,2.43525,-2.0494
296,2.44625,-2.0573099999999998
297,2.45725,-2.06549
298,2.44825,-2.07312
299,2.40925,-2.0813
300,2.37225,-2.08949
301,2.33725,-2.09767
302,2.30225,-2.10585
303,2.27025,-2.11403
304,2.23525,-2.12221
305,2.20425,-2.1303900000000002
306,2.17425,-2.13857
307,2.14725,-2.14675
308,2.11925,-2.1549400000000003
309,2.09125,-2.16857
310,2.06325,-2.1764799999999997
311,2.03625,-2.18466
312,2.01225,-2.19257
313,1.99025,-2.20102
314,1.96425,-2.20893
315,1.94125,-2.21711
316,1.91925,-2.22502
317,1.89925,-2.2332
318,1.87925,-2.24138
319,1.85625,-2.2492900000000002
320,1.83525,-2.25747
321,0.0,-2.26593
322,0.0,-2.27493
323,1.61925,-2.2831099999999998
324,1.60525,-2.29102
325,1.60725,-2.2992
326,1.59025,-2.3071099999999998
327,0.0,-2.31665
328,0.0,-2.32592
329,1.30125,-2.33411
330,1.28825,-2.34229
331,1.27725,-2.35047
332,1.26825,-2.35838
333,1.25725,-2.3668299999999998
334,1.24525,-2.37474
335,1.23725,-2.38292
336,1.22725,-2.39083
337,1.21625,-2.39928
338,1.20825,-2.40719
339,1.19925,-2.4153700000000002
340,1.19025,-2.42328
341,1.18225,-2.43173
342,1.17325,-2.4396400000000003
343,1.16425,-2.44782
344,1.15625,-2.45573
345,1.14925,-2.46391
346,1.14025,-2.4721
347,1.13325,-2.48
348,1.12525,-2.48846
349,1.11925,-2.4969099999999997
350,1.11125,-2.50509
351,1.10425,-2.513
352,1.09925,-2.5211799999999998
353,1.09125,-2.52909
354,1.08425,-2.53727
355,1.07825,-2.54545
356,1.07125,-2.55336
357,1.06725,-2.56154
358,1.06125,-2.56945
359,1.05425,-2.57763
360,1.04825,-2.58581
361,1.04325,-2.60081
362,1.03725,-2.6089900000000004
363,1.03225,-2.6169
364,1.02725,-2.6253599999999997
365,1.02225,-2.63327
366,1.01725,-2.6411700000000002
367,1.01325,-2.6496299999999997
368,1.00825,-2.65754
369,1.00325,-2.66545
370,0.99925,-2.6739
371,0.99425,-2.68181
372,0.99025,-2.68972
373,0.98725,-2.69817
374,0.98425,-2.70608
375,0.97825,-2.71426
376,0.97525,-2.72244
377,0.97125,-2.73035
378,0.96825,-2.73853
379,0.96325,-2.7467099999999998
380,0.96125,-2.75462
381,0.95825,-2.7628
382,0.95425,-2.77071
383,0.95025,-2.77889
384,0.94825,-2.78707
385,0.94525,-2.79498
386,0.94125,-2.8031599999999997
387,0.93925,-2.81134
388,0.93725,-2.81925
389,0.93425,-2.82743
390,0.93225,-2.83534
391,0.92925,-2.8435200000000003
392,0.92725,-2.8517
393,0.92425,-2.85961
394,0.92325,-2.8675200000000003
395,0.91925,-2.8759799999999998
396,0.91825,-2.88388
397,0.91525,-2.8917900000000003
398,0.91425,-2.89997
399,0.91225,-2.90788
400,0.91025,-2.91606
401,0.90825,-2.92424
402,0.90625,-2.93215
403,0.90425,-2.94033
404,0.90325,-2.9485200000000003
405,0.90225,-2.9567
406,0.90025,-2.96488
407,0.89825,-2.97306
408,0.89825,-2.98124
409,0.89625,-2.98942
410,0.89525,-2.9976
411,0.89425,-3.00578
412,0.89325,-3.01397
413,0.89225,-3.0218700000000003
414,0.89125,-3.0300599999999998
415,0.89025,-3.03824
416,0.88925,-3.0466900000000003
417,0.88825,-3.05487
418,0.88725,-3.06278
419,0.88725,-3.07096
420,0.88625,-3.07914
421,0.88525,-3.08732
422,0.88525,-3.0955
423,0.88525,-3.1036900000000003
424,0.88525,-3.11159
425,0.88525,-3.11978
426,0.88325,-3.12796
427,0.88425,-3.13614
428,0.88325,3.1388700000000003
429,0.88325,3.13096
430,0.88425,3.12278
431,0.88325,3.11459
432,0.88325,3.10641
433,0.88425,3.09823
434,0.88425,3.09005
