,range,angle
627,0.0,1.09138
628,0.0,1.21846
629,6.251,1.20973
630,6.274,1.20155
631,6.178,1.1931
632,0.0,1.1843700000000001
633,0.0,1.17564
634,0.0,1.03138
635,0.0,1.15192
636,0.0,1.1374600000000001
637,0.0,1.00547
638,0.0,0.9967469999999999
639,0.0,0.9880200000000001
640,1.36225,1.1031
641,0.0,0.9708389999999999
642,0.0,0.9621129999999999
643,0.0,1.08865
644,0.0,1.07992
645,0.0,1.07092
646,0.0,0.927751
647,0.0,0.919025
648,0.0,0.9102979999999999
649,0.0,1.03629
650,0.0,1.01993
651,1.715,1.0112
652,0.0,0.8759370000000001
653,0.0,1.00111
654,4.00725,0.992383
655,4.03625,0.983929
656,4.107,0.975476
657,0.0,0.956931
658,1.4240000000000002,0.948478
659,1.425,0.93975
660,1.432,0.931024
661,1.442,0.9225700000000001
662,0.0,0.789489
663,0.0,0.914116
664,0.0,0.9015719999999999
665,2.07425,0.8925719999999999
666,2.05825,0.8838459999999999
667,2.06125,0.8753920000000001
668,2.07625,0.866665
669,0.0,0.858484
670,0.0,0.85303
671,3.39425,0.844576
672,3.36425,0.835849
673,3.32825,0.82685
674,3.29425,0.8181229999999999
675,3.26525,0.809669
676,3.23525,0.8009430000000001
677,0.0,0.791671
678,0.0,0.65068
679,0.0,0.770399
680,1.952,0.761945
681,0.0,0.6247729999999999
682,0.0,0.74831
683,3.04325,0.739583
684,3.01625,0.731129
685,2.99725,0.722403
686,2.97425,0.713676
687,2.95225,0.704676
688,2.92625,0.6962229999999999
689,2.90725,0.687496
690,2.88625,0.678769
691,2.86525,0.670043
692,2.84425,0.661316
693,2.84725,0.65259
694,0.0,0.638408
695,1.62125,0.629409
696,1.60725,0.620683
697,1.59925,0.612229
698,1.59125,0.6035020000000001
699,1.59525,0.594775
700,1.59825,0.5860489999999999
701,1.60525,0.577595
702,1.61225,0.568868
703,1.63325,0.5604140000000001
704,0.0,0.42542399999999997
705,0.0,0.548142
706,2.61325,0.539416
707,0.0,0.5309619999999999
708,0.0,0.515417
709,1.446,0.506691
710,1.4480000000000002,0.497691
711,1.454,0.489238
712,0.0,0.355883
713,0.0,0.34743
714,0.0,0.469603
715,2.50225,0.460876
716,2.49425,0.45214899999999997
717,0.0,0.43442299999999995
718,1.19325,0.42569700000000005
719,1.17625,0.41669700000000004
720,1.16425,0.407698
721,1.16725,0.399517
722,1.17225,0.39079
723,1.18325,0.382336
724,1.19025,0.373882
725,1.173,0.364883
726,0.0,0.23534699999999997
727,0.0,0.35697399999999996
728,2.38325,0.348248
