,range,angle
201,0.0,-1.3853600000000001
202,4.202,-1.39381
203,4.1930000000000005,-1.40254
204,4.199,-1.41099
205,4.183,-1.41972
206,4.1819999999999995,-1.4281700000000002
207,4.1819999999999995,-1.4369
208,4.1739999999999995,-1.44535
209,4.168,-1.4540799999999998
210,0.0,-1.46935
211,1.76125,-1.47835
212,1.75525,-1.4868
213,1.75325,-1.49553
214,1.75425,-1.5039799999999999
215,1.76525,-1.51271
216,1.77925,-1.5208899999999999
217,1.80225,-1.52962
218,0.0,-1.5378
219,0.0,-1.67415
220,0.0,-1.68261
221,0.0,-1.69133
222,0.0,-1.6997900000000001
223,0.0,-1.57952
224,0.0,-1.71697
225,0.0,-1.7256900000000002
226,0.0,-1.60079
227,3.5260000000000002,-1.60952
228,0.0,-1.61716
229,0.0,-1.6267
230,3.54625,-1.63516
231,0.0,-1.7772400000000002
232,0.0,-1.7856900000000002
233,0.0,-1.7944200000000001
234,0.0,-1.6719700000000002
235,0.0,-1.6834200000000001
236,1.87025,-1.6918799999999998
237,1.85525,-1.70033
238,1.84725,-1.7090599999999998
239,1.82925,-1.7175099999999999
240,1.83425,-1.72597
241,1.83825,-1.73469
242,1.85925,-1.7428700000000001
243,0.0,-1.87923
244,0.0,-1.88768
245,0.0,-1.8961400000000002
246,0.0,-1.9048599999999998
247,0.0,-1.9133200000000001
248,0.0,-1.92177
249,0.0,-1.93023
250,0.0,-1.93868
251,0.0,-1.9474099999999999
252,0.0,-1.95586
253,0.0,-1.9643099999999998
254,0.0,-1.9727700000000001
255,0.0,-1.98122
256,0.0,-1.98995
257,0.0,-1.9984
258,0.0,-2.0068599999999996
259,0.0,-1.88632
260,0.0,-2.02376
261,2.062,-1.9035
262,0.0,-2.04094
263,0.0,-2.0494
264,0.0,-2.05785
265,0.0,-2.0663099999999996
266,0.0,-2.07503
267,0.0,-2.0834900000000003
268,2.049,-1.96295
269,2.04825,-1.9714
270,2.03425,-1.98013
271,2.03225,-1.9888599999999999
272,2.0469999999999997,-1.9970400000000001
273,0.0,-2.13448
274,0.0,-2.01804
275,0.0,-2.1516599999999997
276,0.0,-2.16039
277,0.0,-2.1688400000000003
278,0.0,-2.1773
279,0.0,-2.18575
280,0.0,-2.19421
281,1.4980000000000002,-2.07776
282,0.0,-2.2111099999999997
283,0.0,-2.21957
284,0.0,-2.2282900000000003
285,0.0,-2.23675
286,0.0,-2.2452
287,0.0,-2.12412
288,2.19525,-2.13257
289,2.215,-2.1410299999999998
290,0.0,-2.27902
291,0.0,-2.15112
292,0.0,-2.15984
293,0.0,-2.30465
294,0.0,-2.31311
295,0.0,-2.1852099999999997
296,6.917000000000001,-2.19366
297,6.867000000000001,-2.2023900000000003
298,6.797999999999999,-2.21084
299,0.0,-2.2193
300,6.683,-2.22802
301,0.0,-2.37256
302,0.0,-2.24493
303,6.437,-2.25338
304,6.382999999999999,-2.2618400000000003
305,6.321000000000001,-2.27029
306,6.27,-2.27902
307,0.0,-2.42328
308,0.0,-2.2962
309,5.904,-2.30465
310,0.0,-2.44892
311,0.0,-2.45737
312,0.0,-2.46582
313,0.0,-2.47428
314,0.0,-2.35129
315,2.694,-2.36001
316,2.72225,-2.36901
317,2.68925,-2.37719
318,2.70125,-2.38565
319,0.0,-2.39383
320,0.0,-2.5340000000000003
321,0.0,-2.40965
322,3.324,-2.41783
323,0.0,-2.4238299999999997
324,5.40625,-2.43228
325,0.0,-2.44073
326,0.0,-2.45028
327,4.10125,-2.4584599999999996
328,0.0,-2.60109
329,0.0,-2.60954
330,0.0,-2.6179900000000003
331,0.0,-2.62645
332,0.0,-2.6349
333,0.0,-2.64308
334,0.0,-2.6515400000000002
335,0.0,-2.65999
336,0.0,-2.53345
337,4.97425,-2.5419099999999997
338,4.93725,-2.55009
339,4.91425,-2.5585400000000003
340,4.89425,-2.5669999999999997
341,4.86825,-2.57545
342,0.0,-2.58527
343,3.741,-2.5937200000000002
344,3.7260000000000004,-2.6019
345,3.73,-2.61036
346,3.7680000000000002,-2.61881
347,0.0,-2.6261799999999997
348,4.72525,-2.6349
349,0.0,-2.77807
350,0.0,-2.78653
351,0.0,-2.66026
352,4.63925,-2.66899
353,0.0,-2.67935
354,3.30125,-2.68781
355,3.3110000000000004,-2.6962599999999997
356,0.0,-2.70335
357,0.0,-2.71181
358,4.54025,-2.71999
359,4.50025,-2.72871
360,4.49325,-2.7374400000000003
361,4.47625,-2.74589
362,4.45725,-2.75435
363,4.43925,-2.7628
364,4.43025,-2.77153
365,4.40625,-2.77998
366,4.39725,-2.78844
367,4.38725,-2.7968900000000003
368,4.37425,-2.8056200000000002
369,4.36625,-2.81407
370,4.36225,-2.82252
371,4.34725,-2.83098
372,4.33025,-2.8397099999999997
373,4.32425,-2.84816
374,4.31025,-2.85661
375,4.30325,-2.8650700000000002
376,4.28725,-2.87379
377,4.27725,-2.88225
378,4.27225,-2.8907
379,4.26225,-2.8991599999999997
380,4.25425,-2.90815
381,4.24625,-2.91661
382,4.23325,-2.9250599999999998
383,4.23025,-2.93379
384,4.22025,-2.94224
385,0.0,-3.08487
386,0.0,-2.95997
387,0.0,-2.9676099999999996
388,4.21025,-2.97606
389,0.0,-2.9845099999999998
390,4.1,-2.99297
391,0.0,-3.00142
392,4.18425,-3.0098700000000003
393,4.19025,-3.0183299999999997
394,4.17925,-3.02678
395,4.17925,-3.03524
396,4.17425,-3.0436900000000002
397,4.16625,-3.05242
398,4.16525,-3.06087
399,4.16925,-3.06933
400,4.16025,-3.0777799999999997
401,4.16125,-3.08623
402,4.15525,-3.09469
403,4.15425,-3.1031400000000002
404,4.15525,-3.11159
405,0.0,3.0289599999999997
406,0.0,3.02051
407,4.14525,-3.1369599999999997
408,4.15225,3.13777
409,4.15825,3.12932
410,4.16725,3.12059
411,0.0,2.97797
412,4.1339999999999995,3.1036900000000003
413,4.18225,3.09523
414,4.18025,3.08678
415,4.17125,3.07832
416,4.17325,3.06987
417,4.18825,3.06142
418,4.18525,3.0529599999999997
419,4.19325,3.04451
420,4.19425,3.03605
421,4.19225,3.0276
422,4.19325,3.01915
423,4.20825,3.01042
424,4.21825,3.00169
425,0.0,2.85907
426,0.0,2.8506099999999996
427,4.21325,2.97633
428,4.23825,2.96788
429,4.24125,2.95915
430,4.24925,2.9507
431,4.26225,2.94252
432,4.26925,2.9340599999999997
433,4.27725,2.92561
434,4.29525,2.91688
435,4.29725,2.90843
436,0.0,2.89779
437,0.0,2.8893400000000002
438,0.0,2.88061
439,0.0,2.87161
440,0.0,2.86289
441,0.0,2.85443
442,2.61425,2.8457
443,2.65425,2.83725
444,0.0,2.69735
445,0.0,2.6889
446,0.0,2.81189
447,2.7460000000000004,2.80344
448,2.745,2.79498
449,2.761,2.78625
450,2.762,2.7778
451,2.77825,2.76962
452,2.784,2.76117
453,2.806,2.75271
