,range,angle
228,4.20125,-1.62479
229,4.15625,-1.63352
230,0.0,-1.6427900000000002
231,0.0,-1.7848700000000002
232,0.0,-1.65943
233,4.21925,-1.66788
234,4.22925,-1.67661
235,4.23425,-1.6850599999999998
236,4.23725,-1.6937900000000001
237,4.24325,-1.7025099999999997
238,4.25325,-1.71097
239,4.25525,-1.7196900000000002
240,4.26225,-1.72815
241,4.29325,-1.7366
242,0.0,-1.8795
243,0.0,-1.8879599999999999
244,4.309,-1.7622400000000003
245,4.324,-1.77069
246,0.0,-1.9135900000000001
247,0.0,-1.92232
248,0.0,-1.93077
249,0.0,-1.9392200000000002
250,0.0,-1.94795
251,0.0,-1.9564099999999998
252,0.0,-1.9648599999999998
253,0.0,-1.9735900000000002
254,0.0,-1.9820400000000002
255,0.0,-1.9907700000000002
256,0.0,-1.8647799999999999
257,4.43825,-1.87323
258,4.45525,-1.8819599999999999
259,4.46125,-1.89041
260,4.47825,-1.8988599999999998
261,4.49325,-1.9075900000000001
262,4.458,-1.9160400000000002
263,0.0,-1.9245
264,0.0,-1.93323
265,0.0,-1.9414099999999999
266,0.0,-2.08458
267,0.0,-2.0933
268,0.0,-2.10176
269,0.0,-2.11048
270,0.0,-1.98422
271,4.68625,-1.99268
272,4.69025,-2.0014
273,4.71225,-2.0098599999999998
274,4.73625,-2.01831
275,4.75425,-2.02704
276,4.74625,-2.0354900000000002
277,4.67625,-2.04394
278,0.0,-2.05267
279,0.0,-2.0611200000000003
280,0.0,-2.0706700000000002
281,0.0,-2.07994
282,3.43025,-2.0884
283,3.391,-2.09712
284,3.34525,-2.10585
285,3.29225,-2.11458
286,3.26325,-2.12303
287,3.21925,-2.13176
288,3.18025,-2.1404799999999997
289,3.14325,-2.14921
290,3.10825,-2.15794
291,0.0,-2.1663900000000003
292,3.22825,-2.17484
293,3.25525,-2.1833
294,3.27825,-2.19202
295,3.29925,-2.2004799999999998
296,3.32325,-2.2092
297,3.35025,-2.21793
298,3.37225,-2.22611
299,3.32125,-2.2351099999999997
300,3.30825,-2.24357
301,3.32925,-2.2522900000000003
302,3.35625,-2.26047
303,3.38525,-2.2692
304,0.0,-2.27929
305,2.6639999999999997,-2.28829
306,2.6489999999999996,-2.2970200000000003
307,2.634,-2.30547
308,2.625,-2.3142
309,2.62025,-2.32265
310,2.62925,-2.33138
311,2.62825,-2.33983
312,2.633,-2.34856
313,2.645,-2.3572900000000003
314,2.6639999999999997,-2.36574
315,2.693,-2.37419
316,0.0,-2.38183
317,3.02725,-2.39056
318,3.01425,-2.3990099999999996
319,2.99025,-2.40774
320,2.97625,-2.41646
321,2.95825,-2.4254599999999997
322,2.93125,-2.43392
323,2.91125,-2.44237
324,2.89625,-2.4511
325,2.87625,-2.45955
326,2.85725,-2.46828
327,2.83925,-2.477
328,2.82225,-2.48546
329,2.80525,-2.49391
330,2.78825,-2.50264
331,2.77325,-2.5110900000000003
332,2.76025,-2.51982
333,2.74225,-2.52855
334,2.72725,-2.537
335,2.71325,-2.54573
336,2.69925,-2.55418
337,2.68525,-2.56263
338,2.66925,-2.57136
339,2.65725,-2.58009
340,2.64525,-2.58854
341,2.63225,-2.59727
342,2.61925,-2.6057200000000003
343,2.60725,-2.6141799999999997
344,0.0,-2.62372
345,2.41825,-2.63217
346,2.45025,-2.64036
347,2.49325,-2.64908
348,2.51325,-2.65726
349,2.54025,-2.6659900000000003
350,2.53125,-2.67444
351,2.52125,-2.6829
352,2.51225,-2.69162
353,2.50425,-2.70008
354,2.49425,-2.7088099999999997
355,2.48825,-2.71753
356,2.47925,-2.7259900000000004
357,2.47025,-2.73444
358,2.46225,-2.74317
359,2.45425,-2.75162
360,2.44725,-2.76035
361,2.43925,-2.76907
362,2.43225,-2.77753
363,2.42325,-2.78625
364,2.42025,-2.79498
365,2.40925,-2.8037099999999997
366,2.40625,-2.81216
367,2.39825,-2.8208900000000003
368,2.39425,-2.8296200000000002
369,2.38625,-2.83807
370,2.38425,-2.8468
371,2.37725,-2.85525
372,2.37225,-2.8639799999999997
373,2.36725,-2.8727
374,2.36325,-2.88116
375,2.35725,-2.88988
376,2.35425,-2.89834
377,2.34925,-2.90706
378,2.34525,-2.91606
379,2.34125,-2.9245200000000002
380,2.33925,-2.93324
381,2.33525,-2.9417
382,2.33225,-2.9504200000000003
383,2.33025,-2.9588799999999997
384,2.32825,-2.9676099999999996
385,2.32625,-2.97633
386,2.32225,-2.9847900000000003
387,2.32025,-2.9935099999999997
388,2.32025,-3.00197
389,2.31725,-3.0106900000000003
390,2.31425,-3.01942
391,2.31425,-3.02787
392,2.31225,-3.0366
393,2.30925,-3.04505
394,2.30725,-3.0537799999999997
395,2.30725,-3.06251
396,2.30625,-3.07096
397,2.30725,-3.0796900000000003
398,2.30725,-3.08814
399,2.30725,-3.09687
400,2.30725,-3.1056
401,2.30625,-3.11405
402,2.30625,-3.1225
403,2.30825,-3.13096
404,2.30825,-3.13968
405,2.30725,3.13505
406,2.30825,3.12632
407,2.31125,3.11787
408,2.31125,3.10941
409,2.28325,3.10069
410,0.0,3.09114
411,0.0,3.0821400000000003
412,0.0,3.07342
