,range,angle
224,5.25125,-1.58798
225,5.26825,-1.59643
226,5.25825,-1.6051600000000001
227,5.26025,-1.61361
228,5.27425,-1.62234
229,5.26525,-1.63079
230,5.26125,-1.63952
231,5.29025,-1.6479700000000002
232,5.27925,-1.6567
233,0.0,-1.80096
234,0.0,-1.80942
235,5.30425,-1.68261
236,5.29425,-1.6910599999999998
237,5.29725,-1.6995099999999999
238,5.31725,-1.7082400000000002
239,5.27525,-1.7167
240,5.33125,-1.72515
241,5.33425,-1.7336
242,5.34625,-1.74233
243,5.36425,-1.7548700000000002
244,5.35325,-1.7633299999999998
245,5.37025,-1.77178
246,5.39325,-1.7805099999999998
247,5.39725,-1.7889599999999999
248,5.39725,-1.7976900000000002
249,5.41925,-1.80614
250,5.42725,-1.81487
251,5.44025,-1.82332
252,5.45325,-1.8315099999999997
253,5.45925,-1.84023
254,5.48025,-1.8486900000000002
255,5.50025,-1.8574099999999998
256,5.50925,-1.8658700000000001
257,5.52525,-1.8745900000000002
258,5.55125,-1.88305
259,5.55125,-1.8915
260,5.57625,-1.9002299999999999
261,5.60125,-1.90868
262,5.5520000000000005,-1.9174099999999998
263,0.0,-2.0614
264,0.0,-2.07012
265,0.0,-2.07858
266,0.0,-1.95177
267,5.824,-1.96022
268,0.0,-2.1042099999999997
269,0.0,-2.11294
270,0.0,-2.1213900000000003
271,0.0,-2.1301200000000002
272,0.0,-2.00277
273,0.0,-2.1473
274,0.0,-2.15575
275,6.013999999999999,-2.0284
276,6.04825,-2.03713
277,6.0729999999999995,-2.0455799999999997
278,0.0,-2.1901200000000003
279,0.0,-2.19857
280,0.0,-2.2073
281,0.0,-2.21575
282,0.0,-2.22448
283,0.0,-2.23293
284,0.0,-2.24138
285,0.0,-2.25011
286,0.0,-2.12276
287,6.38,-2.13148
288,0.0,-2.13994
289,7.032,-2.14866
290,7.077999999999999,-2.1573900000000004
291,7.111000000000001,-2.16584
292,0.0,-2.17866
293,3.00825,-2.18739
294,3.00325,-2.19611
295,2.98125,-2.2048400000000004
296,2.983,-2.2135700000000003
297,3.03925,-2.2223
298,3.0580000000000003,-2.23102
299,0.0,-2.37174
300,0.0,-2.38047
301,0.0,-2.38919
302,0.0,-2.2662
303,2.78225,-2.27493
304,2.77525,-2.28365
305,2.78125,-2.29238
306,2.78425,-2.30111
307,2.80525,-2.30956
308,2.8289999999999997,-2.31829
309,0.0,-2.45873
310,0.0,-2.3308299999999997
311,8.128,-2.3395599999999996
312,8.109,-2.34829
313,0.0,-2.49364
314,0.0,-2.50237
315,0.0,-2.5108200000000003
316,0.0,-2.51955
317,0.0,-2.52827
318,0.0,-2.537
319,0.0,-2.54573
320,0.0,-2.4271
321,0.0,-2.56318
322,0.0,-2.57191
323,0.0,-2.44919
324,0.0,-2.58854
325,0.0,-2.4617299999999998
326,5.403,-2.4704599999999997
327,5.371,-2.47891
328,5.332000000000001,-2.4876400000000003
329,5.287999999999999,-2.49609
330,5.257999999999999,-2.50482
331,5.222,-2.51327
332,5.199,-2.522
333,0.0,-2.66572
334,0.0,-2.67444
335,0.0,-2.6829
336,0.0,-2.69162
337,0.0,-2.70008
338,0.0,-2.7088099999999997
339,0.0,-2.72135
340,0.0,-2.7298
341,0.0,-2.73826
342,0.0,-2.61745
343,2.13725,-2.6259
344,2.13025,-2.63463
345,2.12925,-2.64308
346,2.13125,-2.6515400000000002
347,2.13425,-2.65999
348,2.14725,-2.66872
349,2.16125,-2.6769
350,2.194,-2.68535
351,0.0,-2.82334
352,0.0,-2.70281
353,2.08525,-2.7115299999999998
354,2.06625,-2.71999
355,2.06025,-2.72844
356,2.06025,-2.7368900000000003
357,2.07625,-2.74562
358,2.09725,-2.75408
359,2.136,-2.76226
360,0.0,-2.89997
361,0.0,-2.9087
362,0.0,-2.91715
363,0.0,-2.92561
364,0.0,-2.9340599999999997
365,0.0,-2.94279
366,0.0,-2.9512400000000003
367,0.0,-2.82252
368,0.0,-2.96815
369,0.0,-2.9766
370,0.0,-2.98533
371,0.0,-2.99379
372,0.0,-3.00224
373,0.0,-3.0106900000000003
374,0.0,-3.01942
375,0.0,-2.8917900000000003
376,6.535,-2.90025
377,6.513999999999999,-2.9087
378,6.523,-2.91743
379,6.4879999999999995,-2.92561
380,6.489,-2.9340599999999997
381,6.43,-2.94279
382,6.438,-2.95152
383,6.428,-2.96024
384,6.4239999999999995,-2.96897
385,6.395,-2.9777
386,6.4079999999999995,-2.98642
387,6.402,-2.99515
388,0.0,-3.13996
389,0.0,3.1345
390,0.0,3.12578
391,6.316,-3.0303299999999997
392,0.0,3.10832
393,0.0,-3.05978
394,1.391,-3.06851
395,1.391,-3.07723
396,1.39,-3.08596
397,1.39,-3.09469
398,1.39225,-3.10341
399,0.0,3.04751
400,0.0,-3.1165
401,1.88725,-3.1252299999999997
402,1.88425,-3.1339599999999996
403,1.90625,3.1407700000000003
404,1.92625,3.13205
405,1.94725,3.12359
406,1.96825,3.1148700000000002
407,1.99325,3.10641
408,2.01325,3.09769
409,2.06825,3.08923
410,0.0,2.95152
411,0.0,3.07096
412,0.0,2.9340599999999997
413,0.0,2.9253400000000003
414,1.931,3.04478
415,1.97125,3.03633
416,2.00325,3.02787
417,0.0,2.89043
418,0.0,2.8817
419,0.0,3.01042
420,10.119,3.00197
421,0.0,2.85607
422,0.0,2.84761
423,9.992,2.97606
424,0.0,2.83043
425,0.0,2.82171
426,0.0,2.81325
427,0.0,2.8045299999999997
428,0.0,2.93243
429,0.0,2.91743
430,2.309,2.90897
431,0.0,2.7701599999999997
432,0.0,2.76171
433,0.0,2.88525
434,0.0,2.74453
435,0.0,2.7358
436,0.0,2.86343
437,0.0,2.71453
438,0.0,2.70608
439,0.0,2.83398
440,0.0,2.8198
441,0.0,2.68044
442,0.0,2.8018
443,2.298,2.79334
444,0.0,2.6545400000000003
445,0.0,2.64608
446,0.0,2.77316
447,0.0,2.6289
448,0.0,2.62018
449,0.0,2.74726
450,0.0,2.73853
451,0.0,2.7298
452,0.0,2.58581
453,0.0,2.70935
454,2.86025,2.70035
455,2.86225,2.6919
456,2.88125,2.68344
457,2.9419999999999997,2.67499
458,0.0,2.66899
459,0.0,2.66054
460,0.0,2.65181
461,4.49525,2.64308
462,0.0,2.63136
463,0.0,2.49146
464,0.0,2.61718
465,4.24225,2.60845
466,4.17625,2.59972
467,4.133,2.59127
468,0.0,2.57845
469,2.26325,2.5697200000000002
470,2.26025,2.5610000000000004
471,2.25625,2.55254
472,2.25625,2.54382
473,0.0,2.40555
474,0.0,2.52582
475,0.0,2.38837
476,0.0,2.37965
477,0.0,2.504
478,3.58225,2.49555
479,3.53725,2.4870900000000002
480,0.0,2.477
481,2.88425,2.46855
482,2.90325,2.45982
483,2.92325,2.4513700000000003
484,2.94025,2.4426400000000004
485,2.96225,2.42928
486,2.98525,2.4211
487,3.00825,2.41264
488,0.0,2.4033700000000002
489,0.0,2.39437
490,2.65325,2.38565
491,2.67025,2.37747
492,2.69525,2.3687400000000003
493,2.71425,2.36029
494,2.73625,2.35183
495,2.76025,2.3431
496,2.78625,2.33492
497,2.79225,2.3262
498,2.74225,2.31747
499,2.74525,2.3087400000000002
500,2.76925,2.30056
501,2.79825,2.2921099999999996
502,2.82225,2.2833799999999997
503,2.85825,2.27493
504,2.82025,2.2662
505,2.79825,2.25775
506,2.78025,2.2490200000000002
507,2.76125,2.2402900000000003
508,2.74025,2.23157
509,2.72125,2.2231099999999997
510,2.70825,2.21466
511,2.68625,2.20593
512,2.66925,2.19748
513,2.65425,2.1884799999999998
514,2.63925,2.18003
515,2.62425,2.1713
516,2.60625,2.16284
517,2.59225,2.1543900000000002
518,2.57725,2.1453900000000004
519,2.56225,2.13694
520,2.54725,2.1282099999999997
521,2.53425,2.11976
522,2.52125,2.11103
523,2.50825,2.10258
524,2.49625,2.0935799999999998
525,2.48325,2.0854
526,2.47325,2.07694
527,2.46125,2.06822
528,2.44925,2.05976
529,2.44025,2.05103
530,2.42725,2.04258
531,2.41725,2.0335799999999997
532,2.40625,2.02485
533,2.39625,2.0112200000000002
534,2.38725,2.00277
535,2.40025,1.9943099999999998
536,0.0,1.9814900000000002
537,1.653,1.9730400000000001
538,1.6540000000000001,1.9643099999999998
539,1.666,1.95613
540,0.0,1.95095
541,2.32925,1.9425
542,2.32125,1.93377
543,2.31125,1.9253200000000001
544,2.30125,1.9165900000000002
545,2.29525,1.9081400000000002
546,2.28925,1.8994099999999998
547,2.28325,1.8909599999999998
548,2.27825,1.8819599999999999
549,0.0,1.87323
550,0.0,1.8642299999999998
551,2.12025,1.85578
552,2.17425,1.84732
553,2.23125,1.8391400000000002
554,2.24025,1.8304099999999999
555,2.23825,1.8219599999999998
556,2.23125,1.81323
557,2.22825,1.8047799999999998
558,2.22025,1.79605
559,2.21925,1.7876
560,2.21325,1.7786
561,2.20825,1.77015
562,2.20425,1.76142
563,2.20125,1.7529700000000001
564,2.19625,1.7442400000000002
565,2.19525,1.7357799999999999
566,2.19325,1.7270599999999998
567,2.18825,1.7186
568,2.18825,1.7098799999999998
569,2.18625,1.7014200000000002
570,2.18225,1.6927
571,2.18025,1.6842400000000002
572,2.17725,1.6755200000000001
573,2.17525,1.6667900000000002
574,2.17525,1.6583400000000001
575,2.17425,1.64988
576,2.17125,1.64143
577,2.17025,1.6327
578,2.18425,1.62425
579,0.0,1.4862600000000001
580,0.0,1.60379
581,1.6480000000000001,1.5888
582,0.0,1.4540799999999998
583,0.0,1.57489
584,2.16825,1.56671
585,2.16925,1.55798
586,2.16925,1.5495299999999999
587,2.16825,1.5410700000000002
588,2.17125,1.53234
589,2.17325,1.52389
590,0.0,1.3859
591,0.0,1.37717
592,0.0,1.3687200000000002
593,0.0,1.36027
594,2.17325,1.48108
595,2.17725,1.47262
596,2.17925,1.46417
597,2.18125,1.45571
598,2.18525,1.44699
599,2.18725,1.4385299999999999
600,2.18825,1.43008
601,2.19225,1.42135
602,2.19325,1.4129
603,2.19625,1.40444
604,2.19925,1.39572
605,2.20325,1.38726
606,2.20625,1.37881
607,2.21125,1.37008
608,2.21725,1.3619
609,2.21925,1.35345
610,2.22625,1.34499
611,2.23125,1.33627
612,2.23625,1.32781
613,2.23825,1.31936
614,2.24225,1.31063
615,2.24725,1.30218
616,2.24525,1.2937299999999998
617,0.0,1.28473
618,2.10325,1.276
619,2.11325,1.26755
620,0.0,1.25936
621,0.0,1.11537
622,0.0,1.23346
623,1.709,1.22528
624,0.0,1.08974
625,0.0,1.0812899999999999
626,0.0,1.20264
627,2.33125,1.1941899999999999
628,2.33825,1.18546
629,2.34525,1.1770100000000001
630,2.35525,1.16855
631,2.36525,1.1601
632,2.37325,1.15137
633,2.38425,1.1429200000000002
634,2.39325,1.13419
635,2.40325,1.12574
636,2.41025,1.1172799999999998
637,2.41925,1.10856
638,2.43125,1.10038
639,2.44425,1.09165
640,2.45525,1.0832
641,2.46425,1.07447
642,2.47525,1.0660100000000001
643,2.47925,1.05729
644,2.47525,1.04883
645,2.43825,1.04011
646,2.40425,1.03138
647,2.37025,1.02265
648,2.33525,1.01393
649,2.30425,1.00547
650,2.27325,0.996474
651,2.24525,0.9880200000000001
652,2.21425,0.9790200000000001
653,0.0,0.969476
654,0.0,0.9602040000000001
655,1.89625,0.9520219999999999
656,1.90825,0.9432959999999999
657,1.92825,0.9348420000000001
658,0.0,0.9198430000000001
659,1.21625,0.911116
660,1.20425,0.9023899999999999
661,1.19225,0.8939360000000001
662,1.17925,0.885209
663,1.16725,0.876755
664,1.15625,0.867756
665,1.14525,0.859029
666,1.13325,0.850303
667,1.12225,0.841576
668,1.11225,0.832577
669,1.10225,0.8241229999999999
670,1.09225,0.8151229999999999
671,1.08325,0.806397
672,1.07225,0.79767
673,1.06325,0.788944
674,1.05225,0.779944
675,1.04525,0.77149
676,1.03725,0.762491
677,1.03025,0.747764
678,1.02325,0.739038
679,1.01625,0.730584
680,1.00825,0.721585
681,1.00125,0.712858
682,0.99425,0.7041310000000001
683,0.98525,0.695405
684,0.97725,0.686405
685,0.97225,0.677951
686,0.96625,0.669225
687,0.96025,0.6604979999999999
688,0.95325,0.6514989999999999
689,0.94625,0.643045
690,0.93925,0.634045
691,0.93425,0.625592
692,0.92925,0.616592
693,0.92525,0.608138
694,0.91925,0.5991390000000001
695,0.91425,0.590685
696,0.90925,0.581685
697,0.90325,0.573232
698,0.90725,0.564505
699,0.9259999999999999,0.556597
700,0.0,0.551142
701,1.09225,0.5429609999999999
702,1.10925,0.534507
703,1.12525,0.5263260000000001
704,1.14325,0.517872
705,1.16225,0.509691
706,1.18125,0.501237
707,1.20025,0.49305600000000005
708,1.22125,0.48487399999999997
709,1.24225,0.47669300000000003
710,1.26525,0.468239
711,1.28825,0.46005799999999997
712,1.31325,0.451604
713,0.0,0.441514
714,1.19525,0.432787
715,1.19025,0.424333
716,1.19925,0.41560600000000003
717,1.21825,0.407425
718,1.24325,0.399517
719,1.26825,0.391063
720,1.29425,0.38288099999999997
721,1.25925,0.373882
722,0.0,0.366247
723,1.32325,0.35752
724,1.31825,0.348521
725,1.31525,0.332431
