,range,angle
210,1.95825,-1.31609
211,1.95425,-1.324
212,1.94925,-1.3316299999999999
213,1.94425,-1.33954
214,1.94225,-1.34772
215,1.93925,-1.35563
216,1.93425,-1.36327
217,1.93025,-1.37117
218,1.92825,-1.3790799999999999
219,1.92425,-1.3867200000000002
220,1.92025,-1.39463
221,1.91725,-1.40254
222,1.91425,-1.41044
223,1.91025,-1.41808
224,1.90825,-1.4259899999999999
225,1.90725,-1.4339
226,1.90525,-1.44153
227,1.90125,-1.44944
228,1.89825,-1.45735
229,1.89625,-1.46526
230,1.89525,-1.47317
231,1.89225,-1.48108
232,1.89025,-1.48898
233,1.88725,-1.49662
234,1.88525,-1.50453
235,1.88425,-1.51244
236,1.88425,-1.52035
237,1.88125,-1.52798
238,1.88225,-1.53589
239,1.88025,-1.5438
240,1.88025,-1.5517100000000001
241,1.87925,-1.55989
242,0.0,-1.6954200000000001
243,0.0,-1.57243
244,2.53825,-1.58007
245,2.53825,-1.58798
246,2.54825,-1.59589
247,2.53925,-1.60352
248,2.54125,-1.61143
249,2.54425,-1.61934
250,2.54225,-1.62697
251,2.54325,-1.6348799999999999
252,2.54225,-1.6427900000000002
253,2.54525,-1.6504299999999998
254,2.54925,-1.6583400000000001
255,2.54825,-1.6662400000000002
256,2.54925,-1.67388
257,2.55225,-1.6817900000000001
258,2.55125,-1.6897
259,2.55225,-1.69733
260,2.55625,-1.70524
261,2.55725,-1.71315
262,2.55825,-1.72079
263,2.56325,-1.72869
264,2.56525,-1.7366
265,2.57225,-1.74833
266,2.57325,-1.75597
267,2.57325,-1.76387
268,2.57725,-1.77178
269,2.58025,-1.77942
270,2.58525,-1.78705
271,2.58825,-1.7949599999999999
272,2.59025,-1.80287
273,2.59525,-1.8105099999999998
274,2.60125,-1.8184200000000001
275,2.60425,-1.8263200000000002
276,2.61225,-1.83423
277,2.61325,-1.8418700000000001
278,2.61925,-1.84978
279,2.62725,-1.85768
280,2.63125,-1.86559
281,2.63725,-1.87323
282,2.64625,-1.8811400000000003
283,2.65025,-1.88905
284,2.65625,-1.89695
285,2.65825,-1.9045900000000002
286,2.67025,-1.9122299999999999
287,2.67525,-1.92013
288,2.68325,-1.9280400000000002
289,2.69225,-1.9356799999999998
290,2.69925,-1.9435900000000002
291,2.70325,-1.9515
292,2.71225,-1.9594
293,2.72525,-1.9670400000000001
294,2.72825,-1.97495
295,2.72325,-1.9828599999999998
296,2.66425,-1.9910400000000001
297,2.61725,-1.9986700000000002
298,2.56825,-2.0068599999999996
299,2.52725,-2.01476
300,2.47725,-2.02295
301,2.43425,-2.03058
302,2.39525,-2.03876
303,2.35025,-2.04667
304,2.31525,-2.05485
305,2.27325,-2.06331
306,2.23525,-2.0709400000000002
307,2.19825,-2.07912
308,2.16325,-2.08703
309,2.12625,-2.0949400000000002
310,2.13625,-2.10285
311,2.14625,-2.11076
312,2.15425,-2.1186700000000003
313,2.16525,-2.12603
314,2.17425,-2.13394
315,2.18725,-2.14185
316,2.19625,-2.14948
317,2.20525,-2.1573900000000004
318,2.21525,-2.1653
319,2.22625,-2.17293
320,2.23925,-2.18057
321,2.25025,-2.1884799999999998
322,2.26425,-2.19639
323,2.27325,-2.20402
324,2.28825,-2.2116599999999997
325,2.30425,-2.21957
326,2.31525,-2.22748
327,2.32625,-2.2351099999999997
328,2.34025,-2.24302
329,2.35425,-2.25066
330,2.36925,-2.25829
331,2.38325,-2.2662
332,2.39825,-2.27411
333,2.41225,-2.28202
334,2.42825,-2.28938
335,2.44225,-2.2972900000000003
336,2.46025,-2.3052
337,2.47525,-2.31283
338,2.49425,-2.3207400000000002
339,2.51125,-2.32838
340,2.52925,-2.33629
341,2.54525,-2.3439200000000002
342,2.56425,-2.35183
343,2.58425,-2.35947
344,2.60425,-2.36738
345,2.62125,-2.37501
346,2.63925,-2.38265
347,2.66725,-2.39056
348,2.68225,-2.39819
349,2.70125,-2.4061
350,2.73125,-2.4140099999999998
351,2.74925,-2.42192
352,2.77125,-2.42955
353,2.79825,-2.4374599999999997
354,2.82425,-2.44537
355,2.84825,-2.45328
356,2.87725,-2.4609099999999997
357,2.90025,-2.46882
358,2.92925,-2.47673
359,2.95625,-2.48437
360,2.98625,-2.492
361,3.01925,-2.49991
362,3.04525,-2.50782
363,3.07725,-2.51573
364,3.11025,-2.52336
365,3.14125,-2.53127
366,3.18025,-2.53918
367,3.21125,-2.5470900000000003
368,3.24825,-2.5547299999999997
369,3.28125,-2.56263
370,3.32425,-2.5705400000000003
371,3.35925,-2.57818
372,3.39725,-2.58581
373,3.43825,-2.5937200000000002
374,3.47625,-2.60163
375,3.52325,-2.60927
376,3.56425,-2.61718
377,3.60925,-2.62508
378,3.65225,-2.63299
379,3.70525,-2.64063
380,3.75525,-2.64854
381,3.79825,-2.65645
382,3.85025,-2.66408
383,3.90525,-2.67199
384,3.95625,-2.6799
385,4.00525,-2.6875299999999998
386,4.00225,-2.69517
387,3.99125,-2.70308
388,3.98225,-2.7109900000000002
389,3.95825,-2.71862
390,3.95525,-2.72653
391,3.92925,-2.73444
392,3.91725,-2.74235
393,3.89925,-2.74998
394,3.89125,-2.75789
395,3.87325,-2.7658
396,3.87125,-2.7734400000000003
397,3.85225,-2.78135
398,3.84225,-2.78953
399,3.88425,-2.79716
400,3.89925,-2.8048
401,3.91225,-2.81271
402,3.952,-2.82062
403,4.01225,-2.82825
404,4.01225,-2.83616
405,3.99325,-2.84407
406,3.98725,-2.8519799999999997
407,3.97925,-2.85961
408,3.96525,-2.8675200000000003
409,3.96525,-2.8754299999999997
410,3.95425,-2.88307
411,3.94125,-2.8909700000000003
412,3.92525,-2.89888
413,3.92525,-2.90679
414,3.91525,-2.91443
415,3.91125,-2.92234
416,3.90225,-2.93024
417,3.89725,-2.93788
418,3.89525,-2.94579
419,3.88625,-2.9537
420,3.88725,-2.96161
421,3.87425,-2.96924
422,3.86625,-2.97715
423,3.86225,-2.98506
424,3.86225,-2.99297
425,3.85525,-3.0006
426,3.84725,-3.0082400000000002
427,3.83625,-3.01642
428,3.83825,-3.02406
429,3.83825,-3.0319599999999998
430,3.82725,-3.03987
431,0.0,-3.04751
432,3.73925,-3.0554200000000002
433,3.80025,-3.06333
434,3.79525,-3.07096
435,3.79425,-3.07887
436,3.78725,-3.08678
437,3.78825,-3.09441
438,3.79425,-3.10232
439,3.79025,-3.10996
440,3.78625,-3.11787
441,3.77625,-3.12578
442,3.78225,-3.13341
443,3.77825,-3.14132
444,3.78125,3.1339599999999996
445,3.77825,3.12632
446,0.0,3.11869
447,0.0,3.1105
448,3.77525,3.1028700000000002
449,3.77825,3.09496
450,3.78225,3.08705
451,3.78025,3.0794200000000003
452,3.77625,3.07151
453,3.77925,3.06387
454,3.78225,3.05596
455,3.78725,3.04805
456,3.79425,3.04042
457,3.78725,3.03251
458,3.79525,3.0246
459,3.79525,3.01697
460,3.79725,3.00906
461,3.80325,3.00115
462,3.7880000000000003,2.9935099999999997
463,0.0,2.9856
464,3.66125,2.97742
465,3.62025,2.96924
466,3.60125,2.96161
467,3.60825,2.9537
468,3.60825,2.94579
469,3.61525,2.93815
470,3.61125,2.93024
471,3.61825,2.92234
472,3.62225,2.91443
473,3.63225,2.90679
474,3.63825,2.89888
475,3.64225,2.8909700000000003
476,3.64625,2.88334
477,3.65125,2.8754299999999997
478,3.65825,2.8675200000000003
479,3.66225,2.85961
480,3.67225,2.85225
481,3.68625,2.8443400000000003
482,0.0,2.83616
483,0.0,2.82852
484,3.55625,2.82062
485,3.56325,2.81271
486,3.57625,2.8048
487,3.57625,2.79716
488,3.58925,2.78925
489,3.60725,2.78135
490,3.60525,2.77371
491,3.62125,2.7658
492,3.62925,2.75789
493,3.63825,2.74998
494,3.58225,2.74235
495,3.569,2.73444
496,0.0,2.72626
497,0.0,2.71862
498,0.0,2.7107099999999997
499,0.0,2.70253
500,3.24625,2.69462
501,0.0,2.68672
502,3.13025,2.67881
503,3.08025,2.67063
504,3.02725,2.66272
505,2.98125,2.6545400000000003
506,2.92825,2.64663
507,2.88125,2.63872
508,2.84025,2.6305400000000003
509,2.79925,2.62263
510,0.0,2.61199
511,2.03525,2.6038099999999997
512,2.00725,2.5959
513,1.98025,2.58772
514,1.95325,2.5798099999999997
515,1.93025,2.57163
516,1.90225,2.56372
517,1.88225,2.55554
518,1.85825,2.5476400000000003
519,1.83725,2.53945
520,1.81425,2.53155
521,1.79325,2.52336
522,1.77325,2.51546
523,1.75025,2.50727
524,1.73325,2.49937
525,1.71225,2.49118
526,1.69625,2.4832799999999997
527,1.67625,2.4751
528,1.65825,2.46719
529,1.64125,2.4590099999999997
530,1.62425,2.4511
531,1.61125,2.44292
532,1.59425,2.4350099999999997
533,1.57725,2.42683
534,1.56425,2.41892
535,1.55025,2.41074
536,1.53525,2.40283
537,1.52025,2.39465
538,1.50625,2.38674
539,1.49425,2.37856
540,1.47125,2.37065
541,1.45525,2.36247
542,1.44125,2.35429
543,1.44125,2.34638
544,1.45125,2.33874
545,1.45225,2.33111
546,1.45225,2.32347
547,1.46125,2.31556
548,1.47325,2.30793
549,1.48525,2.30029
550,1.49625,2.29238
551,1.48125,2.2844700000000002
552,1.47125,2.27656
553,1.46025,2.2686599999999997
554,1.45025,2.26075
555,1.43925,2.25257
556,1.43025,2.2446599999999997
557,1.42025,2.2370200000000002
558,1.41125,2.22884
559,1.40125,2.22093
560,1.39225,2.21275
561,1.38425,2.20511
562,1.37625,2.1972099999999997
563,1.36925,2.1893
564,1.35825,2.18112
565,1.35125,2.17348
566,1.34125,2.1653
567,1.33425,2.1573900000000004
568,1.32725,2.14948
569,1.32025,2.14157
570,1.31225,2.13366
571,1.30525,2.1257599999999996
572,1.29825,2.11758
573,1.29125,2.10994
574,1.28525,2.10203
575,1.27825,2.09385
576,1.27225,2.0859400000000003
577,1.26725,2.0783099999999997
578,1.25925,2.0704
579,1.25425,2.06222
580,1.24825,2.0543099999999996
581,1.24225,2.04667
582,1.23825,2.0384900000000004
583,1.23325,2.03058
584,1.22625,2.02267
585,1.22125,2.01258
586,1.21725,2.00467
587,1.21225,1.9967700000000002
588,1.20725,1.9888599999999999
589,1.20125,1.98068
590,1.19725,1.9730400000000001
591,1.19225,1.9651299999999998
592,1.18825,1.9572200000000002
593,1.18425,1.9493099999999999
594,1.17925,1.94113
595,1.17625,1.9335
596,1.17125,1.9255900000000001
597,1.16825,1.9176799999999998
598,1.16425,1.9095
599,1.16025,1.9015900000000001
600,1.15625,1.8939599999999999
601,1.15325,1.88605
602,1.14925,1.8781400000000001
603,1.14725,1.8699599999999998
604,1.14325,1.86205
605,1.14125,1.85441
606,1.13725,1.8465
607,1.13525,1.8386
608,1.13225,1.8304099999999999
609,1.12925,1.8225099999999999
610,1.12625,1.81487
611,1.12225,1.80696
612,1.12025,1.79905
613,1.11825,1.7911400000000002
614,1.11525,1.7829599999999999
615,1.11325,1.7753299999999999
616,1.11125,1.76742
617,1.10925,1.75951
618,1.10725,1.7516
619,1.10525,1.7436900000000002
620,1.10325,1.73606
621,1.10125,1.72815
622,1.10025,1.71997
623,1.09825,1.71206
624,1.09525,1.70415
625,1.09425,1.69597
626,1.09325,1.6883299999999999
627,1.09125,1.6804299999999999
628,1.06125,1.6719700000000002
629,0.0,1.66324
630,0.98825,1.6547900000000002
631,0.98725,1.64688
632,0.98625,1.63897
633,0.98525,1.63106
634,0.98325,1.62343
635,0.98425,1.61552
636,0.99725,1.60788
637,0.99625,1.59998
638,0.99425,1.59207
639,0.99425,1.58443
640,0.99425,1.5765200000000001
641,0.99225,1.56861
642,0.99325,1.56071
643,0.99325,1.5530700000000002
644,0.99225,1.54516
645,0.99225,1.53725
646,0.99325,1.52934
647,0.99225,1.5217100000000001
648,0.99225,1.5138
649,0.99225,1.50589
650,0.99325,1.4979799999999999
651,0.99325,1.49007
652,0.99325,1.48244
653,0.99325,1.47453
654,0.99325,1.46662
655,0.99425,1.45871
656,0.99325,1.45108
657,0.99525,1.44317
658,0.99625,1.43526
659,0.99725,1.42735
660,0.99625,1.41972
661,0.99725,1.41181
662,0.99825,1.4039
663,1.00025,1.39599
664,1.00025,1.38808
665,1.00125,1.3799
666,1.00125,1.37199
667,0.99025,1.36408
668,0.96425,1.3553600000000001
669,0.0,1.34636
670,0.0,1.33736
671,0.84525,1.32863
672,0.84625,1.3207200000000001
673,0.84925,1.31254
674,0.85025,1.30463
675,0.85325,1.297
676,0.85425,1.28909
677,0.85625,1.28118
678,0.85925,1.2732700000000001
679,0.86025,1.26536
680,0.86125,1.25773
681,0.86425,1.24955
682,0.86625,1.2416399999999999
683,0.86825,1.23373
684,0.87125,1.22609
685,0.87325,1.2181899999999999
686,0.87425,1.21028
687,0.87825,1.2023700000000002
688,0.88025,1.1947299999999998
689,0.88225,1.18655
690,0.88525,1.17864
691,0.88925,1.1707299999999998
692,0.89125,1.1631
693,0.89425,1.15519
694,0.89725,1.1472799999999999
695,0.90025,1.13965
696,0.90325,1.13174
697,0.90625,1.1235600000000001
698,0.91025,1.11592
699,0.91325,1.10801
700,0.91625,1.1001
701,0.91925,1.09219
702,0.92425,1.08456
703,0.92625,1.07665
704,0.93125,1.06847
705,0.93425,1.06111
706,0.93825,1.0534700000000001
707,0.94225,1.04556
708,0.94625,1.03793
709,0.95025,1.03029
710,0.95525,1.02265
711,0.95825,1.01475
712,0.96225,1.00684
713,0.96825,0.999474
714,0.97225,0.9915649999999999
715,0.97625,0.983657
716,0.98225,0.9760209999999999
717,0.98725,0.968385
718,0.99125,0.960749
719,0.99725,0.9528409999999999
720,1.00225,0.944932
721,1.00825,0.9375690000000001
722,1.01225,0.9296610000000001
723,1.01925,0.922025
724,1.02225,0.914116
725,1.03025,0.906753
726,1.03525,0.8988450000000001
727,1.04125,0.8909360000000001
728,1.04825,0.8835729999999999
729,1.05425,0.8756649999999999
730,1.06025,0.868028
731,1.06725,0.8601200000000001
732,1.07425,0.852757
733,1.08125,0.8448479999999999
734,1.08825,0.8372120000000001
735,1.09525,0.829304
736,1.10125,0.821941
737,1.10925,0.814032
738,1.11825,0.806397
739,1.12625,0.798488
740,1.13425,0.791125
741,1.14225,0.783216
742,1.15025,0.7755810000000001
743,1.15825,0.767672
744,1.16725,0.7556729999999999
745,1.17725,0.748037
746,1.18625,0.740402
747,1.19625,0.7324930000000001
748,1.20625,0.724857
749,1.21625,0.717221
750,1.22525,0.709585
751,1.23725,0.701677
752,1.24825,0.694041
753,1.25725,0.686405
754,1.27025,0.678769
755,1.28125,0.671134
756,1.29225,0.663225
757,1.30625,0.655589
758,1.31825,0.647953
759,1.32925,0.640318
760,1.34325,0.632409
761,1.35525,0.6247729999999999
762,1.36925,0.61741
763,1.38425,0.609502
764,1.39925,0.601866
765,1.41425,0.593957
766,1.43025,0.586594
767,1.44425,0.578958
768,1.46225,0.57105
769,1.47925,0.5634140000000001
770,1.49425,0.555506
771,1.51225,0.548142
772,1.53125,0.540507
773,1.54725,0.5325979999999999
774,1.56725,0.524962
775,1.58725,0.5173270000000001
776,1.60625,0.509691
777,1.62725,0.502055
778,1.64725,0.49414600000000003
779,1.67125,0.48678299999999997
780,1.69625,0.47914700000000005
781,1.71925,0.471239
782,1.74325,0.463603
783,1.76925,0.455967
784,1.79425,0.44833199999999995
785,1.82325,0.440968
786,1.85025,0.43306000000000006
787,1.88225,0.42542399999999997
788,1.91025,0.41806099999999996
789,1.94125,0.410152
790,1.97525,0.402517
791,2.00725,0.39515300000000003
792,2.04325,0.387245
793,2.08125,0.37960900000000003
794,2.11725,0.372246
795,2.15525,0.36433699999999997
796,2.19625,0.356702
797,2.24125,0.349066
