,range,angle
96,0.89825,-0.44833199999999995
97,0.90225,-0.45624
98,0.90525,-0.46414799999999995
99,0.91025,-0.47178400000000004
100,0.91425,-0.47969300000000004
101,0.91825,-0.48760200000000004
102,0.92025,-0.495783
103,0.92625,-0.509691
104,0.92925,-0.517599
105,0.93425,-0.525235
106,0.93825,-0.533416
107,0.94325,-0.5410520000000001
108,0.94725,-0.549233
109,0.95225,-0.557142
110,0.95625,-0.56505
111,0.96125,-0.572959
112,0.96625,-0.580595
113,0.97125,-0.5887760000000001
114,0.97625,-0.596684
115,0.98025,-0.604593
116,0.98725,-0.6125010000000001
117,0.99225,-0.62041
118,0.99725,-0.628319
119,1.00325,-0.635954
120,1.00925,-0.6441359999999999
121,1.01525,-0.652044
122,1.02125,-0.6599520000000001
123,1.02725,-0.6678609999999999
124,1.03325,-0.67577
125,1.04025,-0.683678
126,1.04725,-0.691587
127,1.05425,-0.699495
128,1.06125,-0.7071310000000001
129,1.06625,-0.715312
130,1.07525,-0.7229479999999999
131,1.08225,-0.731129
132,1.09025,-0.738765
133,1.09825,-0.746946
134,1.10425,-0.754582
135,1.11225,-0.762491
136,1.12225,-0.770399
137,1.13125,-0.778308
138,1.13925,-0.786216
139,1.14625,-0.794125
140,1.15625,-0.802033
141,1.16625,-0.809669
142,1.17525,-0.81785
143,1.18425,-0.825486
144,1.19525,-0.8333950000000001
145,1.20425,-0.841303
146,1.21525,-0.8492120000000001
147,1.22425,-0.8571200000000001
148,1.23625,-0.865029
149,1.24625,-0.8729379999999999
150,1.25925,-0.8805729999999999
151,1.27125,-0.888754
152,1.28225,-0.8963899999999999
153,1.29625,-0.9045709999999999
154,0.0,-1.0352
155,0.0,-0.913025
156,2.40925,-0.921207
157,2.43325,-0.9288420000000001
158,2.45525,-0.9370229999999999
159,2.48825,-0.944932
160,2.51225,-0.9528409999999999
161,2.53825,-0.960749
162,2.55125,-0.968931
163,2.53625,-0.9768389999999999
164,2.52225,-0.9850200000000001
165,2.51025,-0.9929290000000001
166,2.49525,-1.00138
167,2.48225,-1.00929
168,2.47125,-1.01747
169,2.46125,-1.02565
170,2.44525,-1.03356
171,2.43425,-1.0417399999999999
172,2.42225,-1.04965
173,2.41325,-1.05811
174,2.40125,-1.0660100000000001
175,2.39325,-1.0742
176,2.37925,-1.0821
177,2.36925,-1.09029
178,2.35925,-1.09819
179,2.34925,-1.10638
180,2.34125,-1.11456
181,2.33025,-1.12274
182,2.32025,-1.1309200000000001
183,2.31125,-1.13883
184,2.30325,-1.1467399999999999
185,2.29325,-1.1549200000000002
186,2.28325,-1.1631
187,2.27625,-1.1712799999999999
188,2.26625,-1.17946
189,2.25825,-1.18764
190,2.25125,-1.19582
191,2.24525,-1.20373
192,2.24925,-1.21191
193,2.29325,-1.2198200000000001
194,2.34225,-1.228
195,2.39925,-1.23564
196,2.45425,-1.24355
197,2.51425,-1.25146
198,0.0,-1.2596399999999999
199,0.0,-1.2672700000000001
200,0.0,-1.27518
201,0.0,-1.28309
202,0.0,-1.2912700000000001
203,0.0,-1.29891
204,0.0,-1.30682
205,0.0,-1.31472
206,0.0,-1.3229
207,0.0,-1.33054
208,0.0,-1.33845
209,0.0,-1.34636
210,0.0,-1.3545399999999999
211,0.0,-1.36217
212,0.0,-1.37008
213,0.0,-1.37799
214,0.0,-1.3861700000000001
215,0.0,-1.39381
216,0.0,-1.40172
217,0.0,-1.4099
218,4.69825,-1.41808
219,4.70025,-1.4259899999999999
220,4.69125,-1.4341700000000002
221,4.68625,-1.44235
222,4.67925,-1.4505299999999999
223,4.67925,-1.45844
224,4.66525,-1.46635
225,4.66625,-1.47453
226,4.65825,-1.48244
227,4.65925,-1.49062
228,4.65625,-1.4988
229,0.0,-1.50671
230,4.74825,-1.51489
231,0.0,-1.5228
232,4.86525,-1.53071
233,4.86525,-1.5388899999999999
234,4.85625,-1.5470700000000002
235,4.86425,-1.55498
236,4.85225,-1.56316
237,4.85925,-1.57107
238,4.84225,-1.57925
239,4.86425,-1.58743
240,4.84925,-1.59534
241,4.85825,-1.60352
242,4.86425,-1.6117
243,4.86325,-1.61961
244,4.86525,-1.62779
245,4.86725,-1.6359700000000001
246,4.86925,-1.64388
247,4.88025,-1.6520599999999999
248,4.88725,-1.6602400000000002
249,4.89425,-1.66815
250,4.89825,-1.6763299999999999
251,4.89425,-1.6842400000000002
252,4.90225,-1.69242
253,0.0,-1.70061
254,4.82825,-1.7085099999999998
255,0.0,-1.7167
256,4.89725,-1.72488
257,4.90225,-1.73278
258,4.90925,-1.7409700000000001
259,4.92425,-1.74915
260,4.92925,-1.7570599999999998
261,4.93125,-1.7652400000000001
262,4.94725,-1.77342
263,4.95425,-1.7816
264,4.96325,-1.78951
265,4.97425,-1.7976900000000002
266,4.97225,-1.8056
267,4.98725,-1.81378
268,4.98725,-1.8216900000000003
269,5.00025,-1.82987
270,5.01725,-1.83778
271,5.03625,-1.8459599999999998
272,5.03925,-1.8538700000000001
273,5.04525,-1.86205
274,5.07025,-1.8699599999999998
275,5.06625,-1.8781400000000001
276,0.0,-1.88605
277,4.954,-1.8942299999999999
278,0.0,-1.9021400000000002
279,4.89725,-1.91032
280,4.90925,-1.9182299999999999
281,4.91625,-1.92641
282,4.93725,-1.93432
283,4.95225,-1.9425
284,4.96025,-1.9504099999999998
285,4.97525,-1.95859
286,4.99825,-1.9665
287,5.01725,-1.97468
288,5.02125,-1.98258
289,5.04625,-1.9907700000000002
290,5.045,-1.9986700000000002
291,0.0,-2.0068599999999996
292,4.93825,-2.01476
293,4.96125,-2.02295
294,4.97625,-2.03085
295,5.00025,-2.03904
296,4.99825,-2.04694
297,5.04725,-2.05512
298,5.05525,-2.06303
299,5.038,-2.0712099999999998
300,4.982,-2.07912
301,0.0,-2.0873
302,4.83,-2.0954900000000003
303,0.0,-2.10367
304,4.685,-2.11158
305,4.625,-2.11976
306,4.565,-2.12767
307,4.50425,-2.13612
308,4.4430000000000005,-2.1443
309,4.386,-2.1522099999999997
310,4.32725,-2.16039
311,4.27525,-2.1683
312,4.22025,-2.17675
313,4.17325,-2.18493
314,0.0,-2.19311
315,0.0,-2.2018400000000002
316,3.47525,-2.2103
317,3.44125,-2.2182
318,3.40425,-2.2263900000000003
319,3.37525,-2.23429
320,3.33825,-2.24275
321,3.30625,-2.25093
322,3.27525,-2.25884
323,3.24525,-2.26702
324,3.21125,-2.2752
325,3.18025,-2.2833799999999997
326,3.15125,-2.29156
327,3.12025,-2.29947
328,3.09425,-2.30765
329,3.06625,-2.3161099999999997
330,3.03925,-2.32401
331,3.01425,-2.3322
332,2.97825,-2.3401
333,2.95325,-2.34856
334,2.96125,-2.3567400000000003
335,2.97325,-2.36438
336,2.99625,-2.37256
337,2.99825,-2.38047
338,2.97525,-2.38865
339,2.95125,-2.3971
340,2.92825,-2.40501
341,2.90525,-2.41319
342,2.88825,-2.42137
343,2.86725,-2.42928
344,2.84325,-2.4374599999999997
345,2.82325,-2.44564
346,2.80625,-2.45355
347,2.78925,-2.4617299999999998
348,2.76725,-2.46991
349,2.75025,-2.4780900000000003
350,2.73025,-2.48628
351,2.71425,-2.4944599999999997
352,2.69525,-2.50237
353,2.68025,-2.51055
354,2.66225,-2.519
355,2.64725,-2.52691
356,2.63225,-2.5350900000000003
357,2.61625,-2.543
358,2.59925,-2.55118
359,2.58425,-2.55936
360,2.57025,-2.56754
361,2.55525,-2.57572
362,2.53925,-2.58391
363,2.52925,-2.5918099999999997
364,2.51725,-2.6
365,2.50225,-2.60818
366,2.46125,-2.61636
367,0.0,-2.6248099999999996
368,2.35225,-2.63299
369,2.35925,-2.6409
370,2.34725,-2.6493599999999997
371,2.33525,-2.65726
372,2.32325,-2.66545
373,2.31625,-2.6736299999999997
374,2.30325,-2.68153
375,2.29625,-2.68972
376,2.28325,-2.6979
377,0.0,-2.7069
378,2.08625,-2.71508
379,2.08025,-2.72326
380,2.07125,-2.73117
381,2.06625,-2.73935
382,2.05925,-2.74753
383,2.05125,-2.75517
384,2.04425,-2.76307
385,2.03825,-2.77153
386,2.03125,-2.7797099999999997
387,2.02625,-2.78762
388,2.01825,-2.7958
389,2.01325,-2.80398
390,2.00725,-2.81189
391,2.00125,-2.82007
392,1.99625,-2.82825
393,1.99225,-2.83616
394,1.98725,-2.84461
395,1.98125,-2.8528
396,1.97725,-2.8607
397,1.97225,-2.86889
398,1.96825,-2.8770700000000002
399,1.96325,-2.88497
400,1.95825,-2.89316
401,1.95525,-2.9013400000000003
402,1.94925,-2.90925
403,1.94425,-2.91743
404,1.94325,-2.92561
405,1.93825,-2.93379
406,1.93725,-2.94197
407,1.93525,-2.95015
408,1.93025,-2.9580599999999997
409,1.92825,-2.96624
410,1.92325,-2.9744200000000003
411,1.92425,-2.98233
412,1.92125,-2.99051
413,1.91825,-2.9986900000000003
414,1.91325,-3.0066
415,1.91325,-3.01478
416,1.91025,-3.02296
417,1.90925,-3.03087
418,1.90525,-3.03905
419,1.90525,-3.04724
420,1.90225,-3.05514
421,1.90425,-3.06333
422,1.90125,-3.07151
423,1.89925,-3.07996
424,1.89925,-3.08787
425,1.89625,-3.09605
426,1.89625,-3.10396
427,1.89525,-3.1124099999999997
428,1.89525,-3.12032
429,1.89525,-3.1285
430,1.89525,-3.1364099999999997
431,1.92825,3.1388700000000003
432,1.89425,3.13068
433,1.89625,3.12278
434,1.89525,3.11459
435,1.89625,3.10669
436,1.89625,3.0985
437,1.89825,3.0906
438,1.89925,3.08242
439,1.89725,3.07451
440,1.89925,3.06633
441,1.90225,3.05842
442,1.90425,3.05024
443,1.90325,3.0423299999999998
444,1.90325,3.03415
445,1.90625,3.02624
446,1.90925,3.0180599999999997
447,1.91225,3.01015
448,1.91225,3.00197
449,1.91525,2.99378
450,1.91825,2.98588
451,1.92025,2.9777
452,1.92025,2.96979
453,1.92325,2.96161
454,1.92825,2.9537
455,1.93025,2.94552
456,1.93225,2.93761
457,1.93525,2.92943
458,1.93925,2.92152
459,1.94125,2.9133400000000003
460,1.94425,2.9057
461,1.94825,2.89752
462,1.95225,2.8893400000000002
463,1.95625,2.88088
464,1.96125,2.87298
465,1.96625,2.86479
466,1.97025,2.85661
467,1.97425,2.8487
468,1.97925,2.84052
469,1.98425,2.8323400000000003
470,1.98825,2.82416
471,1.99325,2.81652
472,2.00125,2.8083400000000003
473,2.00625,2.80016
474,2.01425,2.79198
475,2.01725,2.7840700000000003
476,2.02225,2.77589
477,2.03025,2.7677099999999997
478,2.03525,2.75953
479,2.04425,2.75189
480,2.04825,2.7437099999999996
481,2.05625,2.73553
482,2.06325,2.72735
483,2.07025,2.71944
484,2.07525,2.71126
485,2.08725,2.70308
486,2.09425,2.6949
487,2.10125,2.6872599999999998
488,2.10825,2.67908
489,2.11725,2.6709
490,2.12725,2.66272
491,2.13625,2.65481
492,2.14425,2.64663
493,2.15425,2.63845
494,2.16325,2.6305400000000003
495,2.17125,2.62263
496,2.18325,2.61445
497,2.19225,2.60627
498,2.20425,2.59809
499,2.21625,2.59018
500,2.22525,2.5822700000000003
501,2.23725,2.57409
502,2.25125,2.5659099999999997
503,2.26225,2.5580000000000003
504,2.27125,2.55009
505,2.28625,2.54218
506,2.29825,2.5342700000000002
507,2.31125,2.52609
508,2.32325,2.5179099999999996
509,2.33825,2.51
510,2.35125,2.50209
511,2.36325,2.49418
512,2.37925,2.4859999999999998
513,2.39625,2.47782
514,2.41025,2.46991
515,2.42725,2.4619999999999997
516,2.44025,2.45382
517,2.45825,2.44128
518,2.47425,2.43337
519,2.49225,2.42519
520,2.50825,2.41755
521,2.52525,2.40937
522,2.54525,2.40119
523,2.56225,2.39328
524,2.57925,2.3851
525,2.60225,2.37747
526,2.62125,2.36928
527,2.64025,2.3611
528,2.66525,2.35319
529,2.68325,2.3452900000000003
530,2.70325,2.3371
531,2.73225,2.3292
532,2.75025,2.32102
533,2.77125,2.31338
534,2.79925,2.3052
535,2.82625,2.2970200000000003
536,2.84625,2.28911
537,2.87525,2.2812
538,2.90525,2.2732900000000003
539,2.92125,2.26511
540,2.93625,2.25693
541,0.0,2.2498400000000003
542,3.34025,2.24166
543,3.37025,2.23375
544,3.40325,2.2258400000000003
545,3.43625,2.21766
546,3.47425,2.20975
547,3.50725,2.2018400000000002
548,3.55025,2.19366
549,3.59025,2.18575
550,3.63325,2.1775700000000002
551,3.67125,2.16993
552,3.71625,2.16175
553,3.75625,2.15357
554,3.78925,2.14566
555,3.78125,2.13748
556,3.77125,2.1293
557,3.75025,2.1213900000000003
558,3.73125,2.11348
559,3.69525,2.1053
560,3.70925,2.09712
561,3.7430000000000003,2.08894
562,0.0,2.0807599999999997
563,3.86825,2.07285
564,3.92125,2.06494
565,3.9810000000000003,2.0567599999999997
566,4.02925,2.04858
567,0.0,2.04122
568,0.0,2.03304
569,4.69,2.02485
570,0.0,2.01667
571,0.0,2.00904
572,0.0,2.00086
573,4.93825,1.99268
574,4.91725,1.98449
575,4.90425,1.9763099999999998
576,4.888999999999999,1.96813
577,4.91325,1.96022
578,4.966,1.9520400000000002
579,0.0,1.94386
580,0.0,1.93595
581,0.0,1.92777
582,0.0,1.9195900000000001
583,0.0,1.9116799999999998
584,0.0,1.90377
585,0.0,1.89559
586,0.0,1.88768
587,0.0,1.87159
588,1.88,1.8634099999999998
589,1.875,1.85523
590,1.8730000000000002,1.84732
591,1.87,1.8391400000000002
592,1.874,1.83096
593,1.876,1.8227799999999998
594,1.889,1.8146
595,1.8969999999999998,1.8066900000000001
596,0.0,1.6703299999999999
597,0.0,1.6624299999999999
598,0.0,1.65452
599,0.0,1.7832400000000002
600,9.187999999999999,1.77505
601,0.0,1.63025
602,0.0,1.6220700000000001
603,0.0,1.7510599999999998
604,0.0,1.60598
605,0.0,1.59779
606,0.0,1.58961
607,0.0,1.5817
608,0.0,1.7014200000000002
609,1.868,1.69324
610,1.864,1.6850599999999998
611,1.861,1.67715
612,1.867,1.66897
613,1.88,1.6607900000000002
614,1.903,1.65315
615,0.0,1.5168
616,0.0,1.50862
617,0.0,1.50071
618,0.0,1.49253
619,0.0,1.48435
620,0.0,1.47644
621,0.0,1.4682600000000001
622,0.0,1.4600799999999998
623,0.0,1.4519
624,0.0,1.4439899999999999
625,0.0,1.56152
626,1.57625,1.55334
627,1.56425,1.5454299999999999
628,1.55825,1.53725
629,1.55725,1.5288
630,1.56025,1.52116
631,1.56625,1.51298
632,1.56825,1.5048
633,1.57425,1.49689
634,1.58225,1.48871
635,0.0,1.35481
636,0.0,1.34663
637,0.0,1.33899
638,0.0,1.3310899999999999
639,0.0,1.3229
640,1.55725,1.4401700000000002
641,1.55425,1.4319899999999999
642,1.54625,1.42381
643,1.53625,1.41563
644,1.52925,1.40772
645,1.52725,1.39926
646,1.52925,1.39135
647,1.53825,1.38317
648,1.55425,1.37499
649,1.58525,1.3670799999999999
650,0.0,1.23318
651,0.0,1.22528
652,0.0,1.3507200000000001
653,0.0,1.34254
654,0.0,1.33409
655,0.0,1.3256299999999999
656,0.0,1.31718
657,0.0,1.3090000000000002
658,0.0,1.30082
659,0.0,1.29236
660,0.0,1.28391
661,0.0,1.27545
662,0.0,1.2670000000000001
663,0.0,1.25882
664,0.0,1.25064
665,0.0,1.2421799999999998
666,0.0,1.23373
667,2.43025,1.22555
668,2.37225,1.21709
669,2.32325,1.20864
670,2.27025,1.20046
671,2.22225,1.19228
672,2.17625,1.18382
673,2.13125,1.17537
674,2.08925,1.1669200000000002
675,2.04725,1.1587399999999999
676,2.01025,1.15028
677,1.97125,1.14155
678,1.94025,1.13337
679,1.90225,1.1254600000000001
680,1.86825,1.11701
681,1.83525,1.10883
682,1.80625,1.10038
683,1.77625,1.09247
684,1.74925,1.0840100000000001
685,1.72025,1.0758299999999998
686,1.69125,1.06738
687,1.66825,1.0594700000000001
688,1.64425,1.05102
689,1.61925,1.04283
690,1.59825,1.03465
691,1.57525,1.02647
692,1.55325,1.0180200000000001
693,1.53325,1.01011
694,1.51325,1.00166
695,1.49425,0.993474
696,1.47425,0.985293
697,1.45725,0.9771120000000001
698,1.43825,0.968658
699,1.42125,0.960749
700,1.40425,0.9522950000000001
701,1.38925,0.9441139999999999
702,1.37425,0.935933
703,1.35825,0.927751
704,1.34325,0.919298
705,1.32825,0.9113889999999999
706,1.31225,0.902935
707,1.30025,0.894754
708,1.28725,0.8865729999999999
709,1.27325,0.8783920000000001
710,1.26025,0.87021
711,1.24725,0.862029
712,1.23725,0.853575
713,1.22525,0.8456670000000001
714,1.21525,0.8372120000000001
715,1.20325,0.829304
716,1.19225,0.82085
717,1.18225,0.812124
718,1.17125,0.804215
719,1.16125,0.796034
720,1.15325,0.787853
721,1.14225,0.779671
722,1.13525,0.771763
723,1.12525,0.763309
724,1.11625,0.751037
725,1.10725,0.7428560000000001
726,1.09825,0.734402
727,1.09125,0.726493
728,1.08325,0.718039
729,1.07325,0.7101310000000001
730,1.06725,0.701677
731,1.05925,0.693496
732,1.05125,0.685314
733,1.04425,0.677133
734,1.03825,0.668952
735,1.02925,0.660771
736,1.02325,0.652317
737,1.01725,0.644408
738,1.01025,0.635954
739,1.00425,0.628046
740,0.99825,0.619592
741,0.99225,0.61141
742,0.98725,0.603229
743,0.98125,0.5950479999999999
744,0.97525,0.586867
745,0.97125,0.5786859999999999
746,0.96425,0.570504
747,0.95925,0.5623229999999999
748,0.95425,0.554142
749,0.94925,0.5459609999999999
750,0.94425,0.53778
751,0.94025,0.5295989999999999
752,0.93525,0.521417
753,0.93125,0.5129630000000001
754,0.92625,0.505055
755,0.92125,0.49687299999999995
756,0.91725,0.488692
757,0.91425,0.48051099999999997
758,0.91025,0.47233
759,0.90625,0.46414799999999995
760,0.90225,0.455967
761,0.89925,0.44778599999999996
762,0.89625,0.439605
763,0.89225,0.43142299999999995
764,0.88925,0.42269700000000004
765,0.88525,0.414789
766,0.88225,0.406607
767,0.87925,0.398426
768,0.87525,0.390245
769,0.87325,0.382336
770,0.86925,0.373882
771,0.86725,0.36597399999999997
772,0.86425,0.35779299999999997
773,0.86225,0.34988400000000003
774,0.85925,0.34143
775,0.85725,0.33324899999999996
