,range,angle
234,1.80925,-1.5825200000000001
235,1.81025,-1.5907
236,1.80925,-1.5991600000000001
237,1.81025,-1.60734
238,1.81325,-1.61552
239,1.81125,-1.6237
240,1.81225,-1.63216
241,1.81125,-1.6400599999999999
242,1.81125,-1.64825
243,1.81425,-1.6564299999999998
244,1.81525,-1.66461
245,1.81525,-1.6727900000000002
246,1.81525,-1.68097
247,1.81825,-1.6894200000000001
248,1.81825,-1.6976099999999998
249,1.82125,-1.7057900000000001
250,1.82225,-1.71397
251,1.82325,-1.72215
252,1.82725,-1.73033
253,1.82725,-1.73878
254,1.83125,-1.7469700000000001
255,1.83425,-1.75515
256,1.83525,-1.7633299999999998
257,1.83925,-1.77151
258,1.84125,-1.7799599999999998
259,1.84225,-1.78814
260,1.84825,-1.79633
261,1.84925,-1.8045099999999998
262,1.85225,-1.8124200000000001
263,1.85825,-1.8206
264,1.86225,-1.82905
265,1.86425,-1.83723
266,1.86825,-1.8454099999999998
267,1.87125,-1.85359
268,1.87425,-1.86178
269,1.88025,-1.8702299999999998
270,1.88525,-1.87841
271,1.88825,-1.8865900000000002
272,1.89425,-1.89477
273,1.89825,-1.90268
274,1.90325,-1.9108599999999998
275,1.90725,-1.9193200000000001
276,1.91425,-1.9275
277,1.92025,-1.9356799999999998
278,1.92425,-1.94386
279,1.93025,-1.9520400000000002
280,1.93525,-1.9605
281,1.94125,-1.96895
282,1.94625,-1.97659
283,1.95325,-1.9847700000000001
284,1.96025,-1.99295
285,1.96525,-2.00113
286,1.97125,-2.00904
287,1.98025,-2.01722
288,1.98525,-2.0254
289,1.99225,-2.0333099999999997
290,2.00025,-2.04149
291,2.00925,-2.0494
292,2.01625,-2.0575799999999997
293,2.02225,-2.06576
294,2.03025,-2.0739400000000003
295,2.084,-2.08185
296,0.0,-2.08703
297,2.80925,-2.09521
298,2.82425,-2.10339
299,2.83425,-2.11158
300,2.84625,-2.11976
301,2.85725,-2.12767
302,2.87625,-2.13557
303,2.88825,-2.14376
304,2.90125,-2.15194
305,2.91625,-2.16012
306,2.93125,-2.16803
307,2.95025,-2.1762099999999998
308,2.96525,-2.18439
309,2.98125,-2.1923
310,2.99425,-2.2004799999999998
311,3.00925,-2.20839
312,3.02825,-2.21657
313,3.04425,-2.22475
314,3.06325,-2.23293
315,3.08025,-2.24111
316,3.09725,-2.24875
317,3.12325,-2.25693
318,3.13425,-2.26511
319,3.16225,-2.2732900000000003
320,3.17625,-2.28147
321,3.15125,-2.28938
322,3.12225,-2.2972900000000003
323,3.09725,-2.30547
324,3.06725,-2.31392
325,3.03725,-2.32211
326,3.01225,-2.33029
327,2.98325,-2.3382
328,2.95925,-2.34665
329,2.93425,-2.3548299999999998
330,2.90525,-2.36301
331,2.88525,-2.3711900000000004
332,2.85725,-2.37965
333,2.83625,-2.3875599999999997
334,2.81325,-2.39574
335,2.78925,-2.4039200000000003
336,2.76425,-2.4121
337,2.74525,-2.42055
338,2.72525,-2.42846
339,2.70325,-2.43664
340,2.72525,-2.44482
341,2.75025,-2.45301
342,2.77325,-2.4609099999999997
343,2.80225,-2.4691
344,2.82825,-2.477
345,2.85725,-2.4851900000000002
346,2.88525,-2.49309
347,2.91925,-2.50128
348,2.94625,-2.50946
349,2.97725,-2.51709
350,3.01225,-2.52527
351,3.04325,-2.53345
352,3.07325,-2.54164
353,3.10825,-2.5495400000000004
354,3.14825,-2.55773
355,3.18225,-2.56563
356,3.21825,-2.57354
357,3.26225,-2.5817200000000002
358,3.29925,-2.5899099999999997
359,3.34125,-2.59809
360,3.38125,-2.6059900000000003
361,3.42825,-2.6139
362,3.47325,-2.62208
363,3.52225,-2.6299900000000003
364,3.57025,-2.63817
365,3.61925,-2.64636
366,3.67025,-2.65426
367,3.72525,-2.66245
368,3.78425,-2.67063
369,3.83625,-2.67908
370,0.0,-2.68699
371,0.0,-2.69517
372,4.02525,-2.70335
373,4.09225,-2.71126
374,0.0,-2.71944
375,4.227,-2.72762
376,4.297,-2.73553
377,0.0,-2.74398
378,0.0,-2.75217
379,0.0,-2.7600700000000002
380,0.0,-2.7682599999999997
381,0.0,-2.77644
382,0.0,-2.78435
383,0.0,-2.7925299999999997
384,4.89525,-2.80071
385,4.88425,-2.80916
386,4.875,-2.81734
387,4.86625,-2.82552
388,4.84225,-2.83371
389,4.82225,-2.8418900000000002
390,4.81825,-2.85007
391,4.80025,-2.85825
